,architecture,variance,psnr,psnr std,ssim,ssim std,second,loss,num classes,num repeat,degree,factor,polynomial,polynomial degree
5683,decreasing,25.0,26.12365,1.7334571,0.73365843,0.05524973,True,probability,5.0,1.0,2.0,3.1622776601683795,True,3.0
5684,decreasing,25.0,-36.769962,17.995188,0.063276745,0.19326136,True,probability,5.0,1.0,3.0,3.1622776601683795,True,4.0
5685,decreasing,25.0,24.713427,0.8170521,0.5756856,0.0892395,True,probability,5.0,1.0,3.0,3.1622776601683795,False,-1.0
5686,decreasing,25.0,1.7225955,21.919632,0.28081688,0.3308807,True,probability,5.0,1.0,3.0,1.0,True,1.0
5687,decreasing,25.0,-41.199974,22.507793,0.047453653,0.17098473,True,probability,5.0,1.0,3.0,1.0,True,3.0
5688,decreasing,25.0,26.423668,1.52462,0.74166214,0.050593577,True,probability,5.0,1.0,3.0,1.0,True,4.0
5689,decreasing,25.0,22.14051,15.006317,0.6492208,0.20587608,True,probability,5.0,1.0,3.0,1.0,True,5.0
5690,decreasing,25.0,26.203194,1.8546821,0.7370562,0.04871992,True,probability,5.0,1.0,3.0,0.3162277660168379,True,1.0
5691,decreasing,25.0,26.174995,1.9056647,0.7243638,0.062400375,True,probability,5.0,1.0,3.0,0.3162277660168379,True,2.0
5692,decreasing,25.0,18.888304,17.56537,0.6034957,0.26067123,True,probability,5.0,1.0,3.0,0.3162277660168379,True,3.0
5693,decreasing,25.0,1.3601431,28.601007,0.39158812,0.33928904,True,probability,5.0,1.0,3.0,0.3162277660168379,True,5.0
5694,decreasing,25.0,26.273687,3.913731,0.74125713,0.048258513,True,probability,5.0,1.0,3.0,0.3162277660168379,False,-1.0
5695,decreasing,25.0,26.526258,1.7073832,0.74121714,0.039332803,True,probability,5.0,1.0,4.0,10.0,True,1.0
5696,decreasing,25.0,2.7246244,44.859394,0.5575091,0.2966247,True,probability,5.0,1.0,4.0,10.0,True,2.0
5697,decreasing,25.0,-21.008425,47.557636,0.32961822,0.3437984,True,probability,5.0,1.0,4.0,10.0,True,3.0
5698,decreasing,25.0,-37.92622,29.414175,0.10819912,0.25235757,True,probability,5.0,1.0,4.0,10.0,False,-1.0
5699,decreasing,25.0,26.709223,1.4560319,0.7406567,0.04597049,True,probability,5.0,1.0,4.0,3.1622776601683795,True,1.0
5700,decreasing,25.0,-27.872347,21.288519,0.07351788,0.20604847,True,probability,5.0,1.0,4.0,3.1622776601683795,True,3.0
5701,decreasing,25.0,-54.498188,26.470472,0.04980646,0.17433268,True,probability,5.0,1.0,4.0,3.1622776601683795,True,4.0
5702,decreasing,25.0,25.366905,2.2384472,0.7047388,0.07496487,True,probability,5.0,1.0,5.0,1.0,True,3.0
5703,decreasing,25.0,-47.82613,17.428188,0.020872,0.113800935,True,probability,5.0,1.0,5.0,0.3162277660168379,False,-1.0
5704,decreasing,25.0,17.371233,19.633186,0.57843417,0.28823286,False,probability,5.0,1.0,-1.0,-1.0,-1,-1.0
5705,decreasing,25.0,13.445762,10.891135,0.2952347,0.3176144,True,probability,20.0,1.0,1.0,10.0,True,4.0
5706,decreasing,25.0,-21.856918,18.298168,0.069042705,0.20380965,True,probability,20.0,1.0,1.0,10.0,True,5.0
5707,decreasing,25.0,-19.84582,20.478317,0.1891723,2.059967,True,probability,20.0,1.0,1.0,3.1622776601683795,True,4.0
5708,decreasing,25.0,10.626031,15.78872,0.33561257,0.3325373,True,probability,20.0,1.0,1.0,3.1622776601683795,False,-1.0
5709,decreasing,25.0,-61.18202,2.3916662,-3.3898326e-07,1.5725702e-06,True,probability,20.0,1.0,1.0,1.0,True,1.0
5710,decreasing,25.0,26.67658,1.4758124,0.7345414,0.049272563,True,probability,20.0,1.0,1.0,1.0,True,4.0
5711,decreasing,25.0,-105.95488,1.3830934,6.613155e-11,4.23584e-10,True,probability,20.0,1.0,2.0,10.0,True,1.0
5712,decreasing,25.0,26.492416,1.6716473,0.73154134,0.049256556,True,probability,20.0,1.0,3.0,1.0,True,4.0
5713,decreasing,25.0,26.498474,1.5543724,0.73980016,0.048414316,True,probability,20.0,1.0,3.0,1.0,True,5.0
5714,decreasing,25.0,24.015697,5.9181857,0.61445564,0.18825322,True,probability,20.0,1.0,3.0,0.3162277660168379,False,-1.0
5715,decreasing,25.0,26.188871,1.7500601,0.7366987,0.052942935,True,probability,20.0,1.0,4.0,3.1622776601683795,False,-1.0
5716,decreasing,25.0,26.723259,1.487502,0.731493,0.043068156,True,probability,20.0,1.0,4.0,1.0,False,-1.0
5717,decreasing,25.0,27.215872,1.5224693,0.7542215,0.04511823,True,probability,50.0,1.0,1.0,1.0,True,1.0
5718,decreasing,25.0,26.912659,1.5982836,0.7394077,0.052019816,True,probability,50.0,1.0,1.0,0.3162277660168379,True,4.0
5719,decreasing,25.0,24.834661,2.1485581,0.69235927,0.077901006,True,probability,50.0,1.0,2.0,0.3162277660168379,True,1.0
5720,decreasing,25.0,25.504534,1.429769,0.62746656,0.09695411,True,probability,50.0,1.0,2.0,0.3162277660168379,True,3.0
5721,decreasing,25.0,26.521654,1.826324,0.7359713,0.07051707,True,probability,50.0,1.0,3.0,10.0,True,4.0
5722,decreasing,25.0,-98.805466,6.560199,1.5293883e-10,6.4969397e-10,True,probability,50.0,1.0,3.0,10.0,False,-1.0
5723,decreasing,25.0,26.601528,1.5559559,0.7425162,0.048314944,True,probability,50.0,1.0,3.0,3.1622776601683795,True,1.0
5724,decreasing,25.0,26.253468,1.6738601,0.7022119,0.07456638,True,probability,50.0,1.0,3.0,3.1622776601683795,True,2.0
5725,decreasing,25.0,-44.0764,16.105473,0.018322054,0.109037414,True,probability,50.0,1.0,3.0,3.1622776601683795,True,4.0
5726,decreasing,25.0,-57.60612,3.3263958,-4.786874e-06,1.6827606e-05,True,probability,50.0,1.0,3.0,3.1622776601683795,False,-1.0
5727,decreasing,25.0,23.502113,0.784306,0.52467465,0.0946936,True,probability,50.0,1.0,3.0,1.0,True,1.0
5728,decreasing,25.0,26.708906,1.5163014,0.7404442,0.04453473,True,probability,50.0,1.0,3.0,1.0,True,2.0
5729,decreasing,25.0,25.608881,2.314444,0.66134083,0.117227234,True,probability,50.0,1.0,3.0,1.0,True,3.0
5730,decreasing,25.0,24.01036,2.2722077,0.6447927,0.11029162,True,probability,50.0,1.0,3.0,1.0,True,5.0
5731,decreasing,25.0,15.76981,10.336334,0.36774164,0.30965132,True,probability,50.0,1.0,3.0,0.3162277660168379,True,2.0
5732,decreasing,25.0,27.422855,1.4282705,0.76608974,0.047761247,True,probability,50.0,1.0,3.0,0.3162277660168379,True,5.0
5733,decreasing,25.0,26.593727,1.2588431,0.69414496,0.060505603,True,psnr,5.0,1.0,1.0,10.0,True,3.0
5734,decreasing,25.0,26.789173,1.3264742,0.70869875,0.05401223,True,psnr,5.0,1.0,1.0,3.1622776601683795,True,2.0
5735,decreasing,25.0,26.926956,1.286766,0.7247636,0.045384124,True,psnr,5.0,1.0,2.0,3.1622776601683795,True,4.0
5736,decreasing,25.0,20.885834,2.9969027,0.35028657,0.20343511,True,psnr,5.0,1.0,2.0,1.0,True,1.0
5737,decreasing,25.0,26.625639,1.137693,0.68952334,0.06496382,True,psnr,5.0,1.0,2.0,1.0,True,3.0
5738,decreasing,25.0,27.162134,1.3179572,0.75303954,0.040231414,True,psnr,5.0,1.0,2.0,1.0,True,5.0
5739,decreasing,25.0,26.902246,1.376565,0.72652346,0.047875203,True,psnr,5.0,1.0,2.0,0.3162277660168379,True,5.0
5740,decreasing,25.0,3.6926425,5.943197,0.02568134,0.08053446,True,psnr,5.0,1.0,2.0,0.3162277660168379,False,-1.0
5741,decreasing,25.0,26.936949,1.2654929,0.7224825,0.045514107,True,psnr,5.0,1.0,3.0,10.0,True,5.0
5742,decreasing,25.0,25.805391,1.7251333,0.6706663,0.10444674,True,psnr,5.0,1.0,4.0,3.1622776601683795,False,-1.0
5743,decreasing,25.0,26.23398,1.7875705,0.72921187,0.05920167,True,psnr,5.0,1.0,4.0,1.0,True,5.0
5744,decreasing,25.0,15.057055,4.9434958,0.32823485,0.19372554,True,psnr,5.0,1.0,4.0,1.0,False,-1.0
5745,decreasing,25.0,26.721819,1.0759928,0.69273716,0.06372478,True,psnr,5.0,1.0,5.0,10.0,True,4.0
5746,decreasing,25.0,26.932543,1.2722965,0.71861285,0.049028736,True,psnr,5.0,1.0,5.0,10.0,False,-1.0
5747,decreasing,25.0,26.871042,1.249229,0.71988374,0.046846062,True,psnr,5.0,1.0,5.0,3.1622776601683795,True,5.0
5748,decreasing,25.0,26.862865,1.3234617,0.71946734,0.04908255,False,psnr,5.0,1.0,-1.0,-1.0,-1,-1.0
5749,decreasing,25.0,26.190031,1.0470703,0.65752256,0.09277969,True,psnr,50.0,1.0,4.0,10.0,True,3.0
5750,decreasing,25.0,26.987879,1.2261236,0.72081834,0.042801242,True,psnr,50.0,1.0,4.0,10.0,True,4.0
5751,decreasing,25.0,24.023724,0.80435294,0.5474335,0.09224258,True,psnr,50.0,1.0,4.0,3.1622776601683795,True,2.0
5752,decreasing,25.0,26.892057,1.2830001,0.718966,0.051929124,True,psnr,50.0,1.0,4.0,3.1622776601683795,True,3.0
5753,decreasing,25.0,27.045204,1.2297658,0.72553504,0.041896213,True,psnr,50.0,1.0,4.0,3.1622776601683795,False,-1.0
5754,decreasing,25.0,26.940685,1.1993886,0.7239185,0.047968615,True,psnr,50.0,1.0,4.0,1.0,False,-1.0
5755,decreasing,25.0,27.066278,1.1989939,0.72846,0.038935352,True,psnr,50.0,1.0,4.0,0.3162277660168379,True,5.0
5756,decreasing,25.0,27.034584,1.2628745,0.7342948,0.041425325,True,psnr,50.0,1.0,5.0,0.3162277660168379,True,4.0
5757,flux,25.0,24.28448,2.1586668,0.6759958,0.083635,True,H1,5.0,1.0,1.0,0.3162277660168379,True,1.0
5758,flux,25.0,25.29546,1.428328,0.6865499,0.05877533,True,H1,5.0,1.0,1.0,0.3162277660168379,True,3.0
5759,flux,25.0,24.23577,2.155525,0.66447306,0.08929546,True,H1,5.0,1.0,1.0,0.3162277660168379,True,4.0
5760,flux,25.0,26.69848,1.6001747,0.74435097,0.0388472,True,H1,5.0,1.0,1.0,0.3162277660168379,False,-1.0
5761,flux,25.0,9.353507,1.7944033,0.041470386,0.016767668,True,H1,5.0,1.0,2.0,10.0,True,1.0
5762,flux,25.0,14.720109,2.8605058,0.4703302,0.09894005,True,H1,5.0,1.0,2.0,10.0,True,2.0
5763,flux,25.0,10.138836,0.2022566,0.040758923,0.014963643,True,H1,5.0,1.0,2.0,10.0,True,3.0
5764,flux,25.0,13.155598,0.44172272,0.075452134,0.023802383,True,H1,5.0,1.0,2.0,10.0,True,4.0
5765,flux,25.0,-4.3238177,0.20637494,0.0017802811,0.0011080571,True,H1,5.0,1.0,2.0,10.0,False,-1.0
5766,flux,25.0,22.326817,1.6471151,0.608812,0.07088151,True,H1,5.0,1.0,2.0,3.1622776601683795,True,2.0
5767,flux,25.0,19.12421,1.4270868,0.46258658,0.07526805,True,H1,5.0,1.0,2.0,3.1622776601683795,True,3.0
5768,flux,25.0,21.678673,1.8568648,0.6188693,0.07473977,True,H1,5.0,1.0,2.0,3.1622776601683795,True,5.0
5769,flux,25.0,18.742273,1.3223386,0.41654766,0.07540684,True,H1,5.0,1.0,2.0,3.1622776601683795,False,-1.0
5770,flux,25.0,20.272045,1.1475561,0.44297677,0.07825826,True,H1,5.0,1.0,2.0,1.0,True,2.0
5771,flux,25.0,22.072306,1.142509,0.53212965,0.07710884,True,H1,5.0,1.0,2.0,1.0,True,4.0
5772,flux,25.0,23.69819,1.2471197,0.5845763,0.07193055,True,H1,5.0,1.0,2.0,1.0,False,-1.0
5773,flux,25.0,22.12158,0.91871524,0.49170238,0.08552307,True,H1,5.0,1.0,2.0,0.3162277660168379,True,2.0
5774,flux,25.0,24.287018,1.9383341,0.68351996,0.07672421,True,H1,5.0,1.0,2.0,0.3162277660168379,True,5.0
5775,flux,25.0,-6.485785,10.0365095,0.09924891,0.21940187,True,H1,5.0,1.0,3.0,10.0,False,-1.0
5776,flux,25.0,4.9736204,0.33898684,0.019585803,0.008819128,True,H1,5.0,1.0,3.0,3.1622776601683795,True,5.0
5777,flux,25.0,-0.15055618,6.039986,0.06427134,0.123476215,True,H1,5.0,1.0,3.0,3.1622776601683795,False,-1.0
5778,flux,25.0,18.238089,1.1699772,0.39885706,0.07193366,True,H1,5.0,1.0,3.0,1.0,True,3.0
5779,flux,25.0,21.619324,0.7856228,0.45723596,0.08699592,True,H1,5.0,1.0,3.0,1.0,True,4.0
5780,flux,25.0,22.429768,0.9385605,0.51092094,0.083111934,True,H1,5.0,1.0,3.0,1.0,True,5.0
5781,flux,25.0,22.740005,1.6066142,0.6131633,0.06384403,True,H1,5.0,1.0,3.0,0.3162277660168379,True,5.0
5782,flux,25.0,24.234339,2.2344487,0.6778065,0.08402355,True,H1,5.0,1.0,4.0,10.0,True,1.0
5783,flux,25.0,25.592863,1.8468505,0.73693836,0.045825444,True,H1,5.0,1.0,4.0,10.0,True,4.0
5784,flux,25.0,-12.600436,2.0501997,-0.0052321902,0.004178293,True,H1,5.0,1.0,4.0,3.1622776601683795,True,1.0
5785,flux,25.0,25.276382,2.5211673,0.73176515,0.0678801,True,H1,5.0,1.0,4.0,3.1622776601683795,True,2.0
5786,flux,25.0,19.395113,3.5221093,0.65718305,0.0630217,True,H1,5.0,1.0,4.0,3.1622776601683795,True,5.0
5787,flux,25.0,12.31144,10.689202,0.27818462,0.27353123,True,H1,5.0,1.0,4.0,1.0,True,1.0
5788,flux,25.0,-6.0148025,0.38415185,0.0016386565,0.0009788743,True,H1,5.0,1.0,4.0,1.0,True,5.0
5789,flux,25.0,17.32378,0.99843913,0.32665816,0.07021808,True,H1,5.0,1.0,4.0,0.3162277660168379,True,2.0
5790,flux,25.0,13.194759,0.7867085,0.20650978,0.05323567,True,H1,5.0,1.0,5.0,3.1622776601683795,True,4.0
5791,flux,25.0,11.711301,0.2580159,0.06722893,0.027092773,True,H1,5.0,1.0,5.0,3.1622776601683795,False,-1.0
5792,flux,25.0,21.495102,1.1131865,0.49949178,0.07084635,True,H1,5.0,1.0,5.0,0.3162277660168379,True,1.0
5793,flux,25.0,20.337837,0.9824824,0.42937616,0.072373696,True,H1,5.0,1.0,5.0,0.3162277660168379,True,5.0
5794,flux,25.0,26.645832,1.6853734,0.74543244,0.04033639,False,H1,5.0,1.0,-1.0,-1.0,-1,-1.0
5795,flux,25.0,24.5938,2.0862823,0.69621307,0.07429527,True,H1,20.0,1.0,1.0,10.0,True,1.0
5796,flux,25.0,24.498281,2.2164595,0.69917953,0.07539546,True,H1,20.0,1.0,1.0,10.0,False,-1.0
5797,flux,25.0,25.096905,1.7054024,0.6891669,0.052424725,True,H1,20.0,1.0,1.0,3.1622776601683795,True,3.0
5798,flux,25.0,9.172373,3.2512794,0.5282853,0.114808045,True,H1,20.0,1.0,2.0,3.1622776601683795,True,4.0
5799,flux,25.0,20.004854,1.7213473,0.51990384,0.07397199,True,H1,20.0,1.0,2.0,1.0,True,2.0
5800,flux,25.0,22.840643,1.252802,0.56481934,0.065839685,True,H1,20.0,1.0,2.0,1.0,True,5.0
5801,flux,25.0,23.046288,1.6679761,0.62401384,0.06958704,True,H1,20.0,1.0,2.0,0.3162277660168379,True,2.0
5802,flux,25.0,21.019753,1.2933224,0.48774332,0.06908414,True,H1,20.0,1.0,2.0,0.3162277660168379,True,5.0
5803,flux,25.0,24.091064,2.4957366,0.6923659,0.078183204,True,H1,20.0,1.0,3.0,10.0,False,-1.0
5804,flux,25.0,20.526133,2.481248,0.3881511,0.15571904,True,H1,20.0,1.0,3.0,3.1622776601683795,True,1.0
5805,flux,25.0,4.344722,1.7756523,0.019239657,0.010201805,True,H1,20.0,1.0,3.0,3.1622776601683795,True,3.0
5806,flux,25.0,17.45778,1.4570777,0.4070727,0.07294875,True,H1,20.0,1.0,3.0,3.1622776601683795,True,4.0
5807,flux,25.0,19.054117,1.4687221,0.45260194,0.071578965,True,H1,20.0,1.0,3.0,1.0,True,1.0
5808,flux,25.0,23.622702,1.6721112,0.59803975,0.05976282,True,H1,20.0,1.0,3.0,1.0,True,2.0
5809,flux,25.0,-5.745228,5.50405,0.019673582,0.032581605,True,H1,20.0,1.0,3.0,1.0,True,3.0
5810,flux,25.0,17.914152,1.6918724,0.32657552,0.10712732,True,H1,20.0,1.0,3.0,1.0,True,5.0
5811,flux,25.0,19.264433,0.7999033,0.36911452,0.0758725,True,H1,20.0,1.0,3.0,0.3162277660168379,True,2.0
5812,flux,25.0,13.921574,0.51867795,0.10478683,0.0360279,True,H1,20.0,1.0,3.0,0.3162277660168379,True,5.0
5813,flux,25.0,18.938295,1.4792181,0.45880717,0.07375711,True,H1,20.0,1.0,3.0,0.3162277660168379,False,-1.0
5814,flux,25.0,24.79596,2.127103,0.6906927,0.07926448,True,L2,5.0,1.0,1.0,10.0,True,2.0
5815,flux,25.0,20.680214,3.4376514,0.6266858,0.12735322,True,L2,5.0,1.0,1.0,0.3162277660168379,True,4.0
5816,flux,25.0,-0.22657959,0.70236534,0.004324793,0.0018631096,True,L2,5.0,1.0,2.0,10.0,True,1.0
5817,flux,25.0,18.085068,1.9339625,0.43563497,0.08941758,True,L2,5.0,1.0,2.0,10.0,True,3.0
5818,flux,25.0,19.108469,1.6667266,0.46988225,0.08163084,True,L2,5.0,1.0,2.0,3.1622776601683795,True,1.0
5819,flux,25.0,24.622099,1.4545501,0.6734614,0.06279575,True,L2,5.0,1.0,2.0,3.1622776601683795,False,-1.0
5820,flux,25.0,24.847162,2.03015,0.70240146,0.07499205,True,L2,5.0,1.0,2.0,1.0,False,-1.0
5821,flux,25.0,21.522865,1.3160386,0.52773154,0.07355269,True,L2,5.0,1.0,2.0,0.3162277660168379,True,1.0
5822,flux,25.0,-5.783844,3.286648,0.012716458,0.025462534,True,L2,5.0,1.0,3.0,3.1622776601683795,True,2.0
5823,flux,25.0,22.637552,1.2806467,0.5677302,0.07129913,True,L2,5.0,1.0,3.0,3.1622776601683795,True,4.0
5824,flux,25.0,24.425682,1.9156762,0.6993108,0.06987924,True,L2,5.0,1.0,3.0,1.0,False,-1.0
5825,flux,25.0,19.172483,2.5913503,0.5348237,0.094609864,True,L2,5.0,1.0,3.0,0.3162277660168379,True,3.0
5826,flux,25.0,3.0082667,0.52494276,0.01188154,0.0057349214,True,L2,5.0,1.0,3.0,0.3162277660168379,True,4.0
5827,flux,25.0,18.995674,1.7524627,0.47220337,0.08217336,True,L2,5.0,1.0,3.0,0.3162277660168379,False,-1.0
5828,flux,25.0,3.0807488,4.325859,0.019642645,0.07271743,True,L2,5.0,1.0,4.0,10.0,True,2.0
5829,flux,25.0,26.378677,1.7857413,0.7402574,0.042978466,True,L2,5.0,1.0,4.0,10.0,True,5.0
5830,flux,25.0,25.278877,1.9222417,0.7134492,0.07085402,True,L2,5.0,1.0,4.0,3.1622776601683795,True,1.0
5831,flux,25.0,21.9263,1.0112969,0.5081144,0.075577766,True,L2,5.0,1.0,4.0,3.1622776601683795,True,2.0
5832,flux,25.0,7.3620524,1.3873248,0.11636491,0.04269782,True,L2,5.0,1.0,4.0,1.0,True,1.0
5833,flux,25.0,18.350826,0.74275994,0.29237032,0.05578051,True,L2,5.0,1.0,4.0,1.0,True,5.0
5834,flux,25.0,11.204917,2.250399,0.07758539,0.050044294,True,L2,5.0,1.0,4.0,0.3162277660168379,True,5.0
5835,flux,25.0,25.381233,2.2231948,0.7274132,0.05830669,False,L2,5.0,1.0,-1.0,-1.0,-1,-1.0
5836,flux,25.0,24.1869,2.2139235,0.6843967,0.08072084,True,L2,20.0,1.0,1.0,3.1622776601683795,False,-1.0
5837,flux,25.0,-1.8987445,1.3912464,0.013184745,0.018497989,True,L2,20.0,1.0,2.0,10.0,True,4.0
5838,flux,25.0,20.46224,1.0721787,0.46507305,0.07014831,True,L2,20.0,1.0,3.0,0.3162277660168379,True,2.0
5839,flux,25.0,20.520365,0.9579325,0.4405423,0.06420679,True,L2,20.0,1.0,5.0,10.0,True,4.0
5840,flux,25.0,11.680289,2.3299317,0.07914391,0.049941044,True,L2,20.0,1.0,5.0,10.0,True,5.0
5841,flux,25.0,-4.770067,0.27405,-0.00029885367,0.0015287299,True,L2,20.0,1.0,5.0,3.1622776601683795,True,4.0
5842,flux,25.0,23.445536,1.6989931,0.6562941,0.069148466,True,L2,20.0,1.0,5.0,1.0,True,1.0
5843,flux,25.0,24.126108,2.2071607,0.6624941,0.089697696,False,L2,20.0,1.0,-1.0,-1.0,-1,-1.0
5844,flux,25.0,23.322803,0.77354205,0.5183044,0.09422286,True,W1infty,20.0,1.0,4.0,3.1622776601683795,True,5.0
5845,flux,25.0,26.636728,0.9504988,0.69017506,0.061613955,False,probability,5.0,1.0,-1.0,-1.0,-1,-1.0
5846,flux,25.0,24.53111,2.2218158,0.6845881,0.08153591,False,psnr,20.0,1.0,-1.0,-1.0,-1,-1.0
5847,splines,25.0,26.636911,1.3997446,0.70968395,0.059928533,False,H1,5.0,10.0,-1.0,-1.0,-1,-1.0
5848,splines,25.0,26.65518,1.46063,0.71679604,0.054046486,False,H1,20.0,10.0,-1.0,-1.0,-1,-1.0
5849,splines,25.0,26.679075,1.2553111,0.7016877,0.059830405,False,H1,50.0,10.0,-1.0,-1.0,-1,-1.0
5850,splines,25.0,26.135813,1.4301976,0.6856255,0.07791292,False,L2,20.0,10.0,-1.0,-1.0,-1,-1.0
5851,splines,25.0,25.998808,1.3100951,0.6721245,0.06748519,False,L2,50.0,10.0,-1.0,-1.0,-1,-1.0
5852,splines,25.0,26.320318,1.8403358,0.716562,0.05454342,False,W1infty,5.0,10.0,-1.0,-1.0,-1,-1.0
5853,splines,25.0,26.455236,1.7847785,0.72127974,0.05945001,False,W1infty,20.0,10.0,-1.0,-1.0,-1,-1.0
5854,splines,25.0,26.500923,1.1529474,0.69554627,0.053195804,False,Linfty,20.0,10.0,-1.0,-1.0,-1,-1.0
5855,splines,25.0,25.358534,2.078093,0.7131628,0.06807802,False,probability,5.0,10.0,-1.0,-1.0,-1,-1.0
5856,splines,25.0,25.910614,5.5015135,0.74684614,0.07204659,False,probability,50.0,10.0,-1.0,-1.0,-1,-1.0
5857,splines,25.0,26.125587,0.85998046,0.65590566,0.07361945,False,psnr,20.0,10.0,-1.0,-1.0,-1,-1.0
5858,splines,25.0,26.38395,1.0055081,0.6745708,0.07250482,False,psnr,50.0,10.0,-1.0,-1.0,-1,-1.0
5859,decreasing,25.0,26.7046,1.419087,0.71433014,0.059643257,False,H1,50.0,10.0,-1.0,-1.0,-1,-1.0
5860,decreasing,25.0,26.321661,1.6463984,0.6927102,0.07965158,False,L2,20.0,10.0,-1.0,-1.0,-1,-1.0
5861,decreasing,25.0,26.178492,2.1201255,0.68643695,0.09192511,False,L2,50.0,10.0,-1.0,-1.0,-1,-1.0
5862,decreasing,25.0,25.223066,2.0981038,0.70837295,0.07011388,False,probability,50.0,10.0,-1.0,-1.0,-1,-1.0
5863,splines,25.0,25.787958,2.0191193,0.71949863,0.083092265,False,psnr,5.0,30.0,-1.0,-1.0,-1,-1.0
5864,decreasing,25.0,26.549469,1.4915313,0.71628064,0.06629797,False,psnr,50.0,30.0,-1.0,-1.0,-1,-1.0
5865,flux,25.0,-0.9677773,0.04476374,0.0062966817,0.0027029626,False,psnr,20.0,30.0,-1.0,-1.0,-1,-1.0
5866,pm,27.5,25.83064,0.84472144,0.65529096,0.079048015,NA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5867,splines,27.5,26.088465,1.3414538,0.69592905,0.06211808,True,H1,5.0,1.0,1.0,10.0,True,1.0
5868,splines,27.5,25.918928,1.3827199,0.7021413,0.048653554,True,H1,5.0,1.0,1.0,10.0,True,2.0
5869,splines,27.5,26.057186,1.5280236,0.7123912,0.045912478,True,H1,5.0,1.0,1.0,10.0,True,3.0
5870,splines,27.5,23.322077,2.13239,0.6586787,0.07720102,True,H1,5.0,1.0,1.0,10.0,True,4.0
5871,splines,27.5,9.235631,0.29917082,0.02915077,0.00973366,True,H1,5.0,1.0,1.0,10.0,True,5.0
5872,splines,27.5,10.576646,1.6204221,0.16877548,0.059668615,True,H1,5.0,1.0,1.0,10.0,False,-1.0
5873,splines,27.5,25.926468,1.4842861,0.6931353,0.05627796,True,H1,5.0,1.0,1.0,3.1622776601683795,True,1.0
5874,splines,27.5,26.260239,1.2860974,0.7067072,0.04780517,True,H1,5.0,1.0,1.0,3.1622776601683795,True,2.0
5875,splines,27.5,22.125223,3.5352032,0.5077824,0.22172362,True,H1,5.0,1.0,1.0,3.1622776601683795,True,3.0
5876,splines,27.5,25.949736,1.3709886,0.68504745,0.06260101,True,H1,5.0,1.0,1.0,3.1622776601683795,True,4.0
5877,splines,27.5,25.834497,1.4191878,0.6850968,0.0617557,True,H1,5.0,1.0,1.0,3.1622776601683795,True,5.0
5878,splines,27.5,26.286013,1.2372203,0.701326,0.04858851,True,H1,5.0,1.0,1.0,3.1622776601683795,False,-1.0
5879,splines,27.5,24.637524,0.7846514,0.5889334,0.096914515,True,H1,5.0,1.0,1.0,1.0,True,1.0
5880,splines,27.5,26.003374,1.1617379,0.6823892,0.063808896,True,H1,5.0,1.0,1.0,1.0,True,2.0
5881,splines,27.5,26.154905,1.3029017,0.70313776,0.04949117,True,H1,5.0,1.0,1.0,1.0,True,3.0
5882,splines,27.5,25.575232,1.2218946,0.65503603,0.076730765,True,H1,5.0,1.0,1.0,1.0,True,4.0
5883,splines,27.5,26.13991,1.3899788,0.7013466,0.049368665,True,H1,5.0,1.0,1.0,1.0,True,5.0
5884,splines,27.5,24.61388,2.2676382,0.66079366,0.10867749,True,H1,5.0,1.0,1.0,1.0,False,-1.0
5885,splines,27.5,25.545872,1.0380709,0.65604925,0.08455151,True,H1,5.0,1.0,1.0,0.3162277660168379,True,1.0
5886,splines,27.5,25.84541,1.4075567,0.67956424,0.06877238,True,H1,5.0,1.0,1.0,0.3162277660168379,True,2.0
5887,splines,27.5,26.072254,1.3224579,0.6942018,0.05552616,True,H1,5.0,1.0,1.0,0.3162277660168379,True,3.0
5888,splines,27.5,26.172668,1.3198416,0.701242,0.05047701,True,H1,5.0,1.0,1.0,0.3162277660168379,True,4.0
5889,splines,27.5,26.01933,1.4832809,0.70289487,0.050191306,True,H1,5.0,1.0,1.0,0.3162277660168379,True,5.0
5890,splines,27.5,26.169733,1.3085954,0.69977033,0.05196674,True,H1,5.0,1.0,1.0,0.3162277660168379,False,-1.0
5891,splines,27.5,26.081816,1.3795123,0.6985505,0.05365567,True,H1,5.0,1.0,2.0,10.0,True,1.0
5892,splines,27.5,26.283176,1.2393644,0.7050904,0.04710079,True,H1,5.0,1.0,2.0,10.0,True,2.0
5893,splines,27.5,-6.0867867,10.830171,0.10609673,0.1934541,True,H1,5.0,1.0,2.0,10.0,True,3.0
5894,splines,27.5,26.144245,1.5448873,0.71500057,0.041131757,True,H1,5.0,1.0,2.0,10.0,True,4.0
5895,splines,27.5,25.94414,1.3899188,0.6924499,0.058310326,True,H1,5.0,1.0,2.0,10.0,True,5.0
5896,splines,27.5,25.30686,2.2163596,0.698302,0.08475157,True,H1,5.0,1.0,2.0,10.0,False,-1.0
5897,splines,27.5,23.397812,0.78554213,0.5319204,0.106071316,True,H1,5.0,1.0,2.0,3.1622776601683795,True,1.0
5898,splines,27.5,26.12509,1.2962061,0.700452,0.05002577,True,H1,5.0,1.0,2.0,3.1622776601683795,True,2.0
5899,splines,27.5,26.089046,1.2581687,0.68501866,0.06070885,True,H1,5.0,1.0,2.0,3.1622776601683795,True,3.0
5900,splines,27.5,25.477926,1.6727296,0.70185715,0.057041638,True,H1,5.0,1.0,2.0,3.1622776601683795,True,4.0
