,architecture,loss,num_classes,degree,latent_size,type,known_variance,static_gamma,chance,variance,house,peppers,barbara,boats
11379,flux,product,20,3,256,noconstraints,1,1,0,100.0,19.21917152404785,13.689861297607422,15.24114990234375,14.850337982177734
11380,flux,product,20,4,1024,classic,0,1,0,1.0,48.105995178222656,48.0905647277832,48.135623931884766,48.12080764770508
11381,flux,product,20,4,1024,classic,0,1,0,2.0,42.10259246826172,42.132511138916016,42.12081909179688,42.10426330566406
11382,flux,product,20,4,1024,classic,0,1,0,5.0,34.123390197753906,34.17765045166016,34.15446090698242,34.126495361328125
11383,flux,product,20,4,1024,classic,0,1,0,10.0,28.099143981933597,28.081937789916992,28.121978759765625,28.124000549316406
11384,flux,product,20,4,1024,classic,0,1,0,15.0,24.60163307189941,24.650049209594727,24.617582321166992,24.613168716430664
11385,flux,product,20,4,1024,classic,0,1,0,20.0,22.109588623046875,22.07032966613769,22.11537170410156,22.096576690673828
11386,flux,product,20,4,1024,classic,0,1,0,25.0,20.175859451293945,20.15488052368164,20.15624618530273,20.15936279296875
11387,flux,product,20,4,1024,classic,0,1,0,50.0,14.16571807861328,14.190208435058594,14.143882751464844,14.16388702392578
11388,flux,product,20,4,1024,classic,0,1,0,75.0,10.627918243408203,10.626644134521484,10.630077362060549,10.6112060546875
11389,flux,product,20,4,1024,classic,0,1,0,100.0,8.1502685546875,8.127696990966797,8.131614685058594,8.128482818603516
11390,flux,product,20,4,1024,classic,1,0,0,1.0,48.13200378417969,48.11011505126953,48.14472198486328,48.125282287597656
11391,flux,product,20,4,1024,classic,1,0,0,2.0,42.09992218017578,42.11445236206055,42.11156463623047,42.11366271972656
11392,flux,product,20,4,1024,classic,1,0,0,5.0,34.12533950805664,34.12841796875,34.172576904296875,34.14973831176758
11393,flux,product,20,4,1024,classic,1,0,0,10.0,28.130443572998047,28.17820930480957,28.132741928100582,28.12994956970215
11394,flux,product,20,4,1024,classic,1,0,0,15.0,24.59663772583008,24.577377319335938,24.596155166625977,24.596160888671875
11395,flux,product,20,4,1024,classic,1,0,0,20.0,22.08880043029785,22.08373260498047,22.105491638183597,22.10422706604004
11396,flux,product,20,4,1024,classic,1,0,0,25.0,20.163330078125,20.172849655151367,20.148231506347656,20.17825698852539
11397,flux,product,20,4,1024,classic,1,0,0,50.0,14.14328384399414,14.153656005859377,14.160919189453123,14.153953552246094
11398,flux,product,20,4,1024,classic,1,0,0,75.0,10.685504913330078,10.641616821289062,10.623786926269531,10.62484359741211
11399,flux,product,20,4,1024,classic,1,0,0,100.0,8.114459991455078,8.121135711669922,8.13705062866211,8.121273040771484
11400,flux,product,20,4,1024,classic,1,1,0,1.0,48.135520935058594,48.143367767333984,48.12553024291992,48.127479553222656
11401,flux,product,20,4,1024,classic,1,1,0,2.0,42.02839660644531,42.1592025756836,42.09681701660156,42.08447265625
11402,flux,product,20,4,1024,classic,1,1,0,5.0,34.151824951171875,34.19182586669922,34.14958953857422,34.167991638183594
11403,flux,product,20,4,1024,classic,1,1,0,10.0,28.13407325744629,28.107276916503903,28.108360290527344,28.14049530029297
11404,flux,product,20,4,1024,classic,1,1,0,15.0,24.60337829589844,24.57747459411621,24.617170333862305,24.6053409576416
11405,flux,product,20,4,1024,classic,1,1,0,20.0,22.111387252807617,22.05386734008789,22.09123420715332,22.10184669494629
11406,flux,product,20,4,1024,classic,1,1,0,25.0,20.21023750305176,20.187877655029297,20.17342567443848,20.182069778442383
11407,flux,product,20,4,1024,classic,1,1,0,50.0,14.157184600830078,14.143547058105469,14.162261962890623,14.150531768798828
11408,flux,product,20,4,1024,classic,1,1,0,75.0,10.652862548828123,10.671756744384766,10.649978637695312,10.634132385253906
11409,flux,product,20,4,1024,classic,1,1,0,100.0,8.116893768310547,8.174678802490234,8.163265228271484,8.129962921142578
11410,flux,product,20,4,1024,noconstraints,0,1,0,1.0,10.155975341796877,8.954322814941406,7.6516571044921875,6.341876983642578
11411,flux,product,20,4,1024,noconstraints,0,1,0,2.0,8.581504821777344,8.376617431640625,7.226150512695312,6.0123443603515625
11412,flux,product,20,4,1024,noconstraints,0,1,0,5.0,4.638206481933594,6.375022888183594,5.7235260009765625,4.343681335449219
11413,flux,product,20,4,1024,noconstraints,0,1,0,10.0,1.1646156311035156,3.222148895263672,3.3394432067871094,1.6425399780273438
11414,flux,product,20,4,1024,noconstraints,0,1,0,15.0,-1.566875457763672,1.2981185913085938,1.606159210205078,-0.3211402893066406
11415,flux,product,20,4,1024,noconstraints,0,1,0,20.0,-2.761146545410156,-0.3287620544433594,-0.2672309875488281,-1.7919769287109375
11416,flux,product,20,4,1024,noconstraints,0,1,0,25.0,-3.3490562438964844,-1.4872055053710938,-1.148784637451172,-2.906963348388672
11417,flux,product,20,4,1024,noconstraints,0,1,0,50.0,-6.926540374755859,-5.721744537353516,-4.817466735839844,-5.691764831542969
11418,flux,product,20,4,1024,noconstraints,0,1,0,75.0,-7.611381530761719,-7.676136016845703,-7.528450012207031,-7.826656341552734
11419,flux,product,20,4,1024,noconstraints,0,1,0,100.0,-10.204410552978516,-10.613384246826172,-10.11123275756836,-9.364765167236328
11420,flux,product,20,4,1024,noconstraints,1,1,0,1.0,48.282371520996094,48.15498733520508,48.155216217041016,48.1644401550293
11421,flux,product,20,4,1024,noconstraints,1,1,0,2.0,42.44889831542969,42.05316925048828,41.08902740478516,39.926055908203125
11422,flux,product,20,4,1024,noconstraints,1,1,0,5.0,36.02163314819336,35.15634536743164,34.66703414916992,35.49028778076172
11423,flux,product,20,4,1024,noconstraints,1,1,0,10.0,32.17462921142578,30.86365127563477,29.4909782409668,31.18135643005371
11424,flux,product,20,4,1024,noconstraints,1,1,0,15.0,30.411060333251957,28.746065139770508,27.049531936645508,29.38091468811035
11425,flux,product,20,4,1024,noconstraints,1,1,0,20.0,29.080156326293945,27.537097930908203,25.839448928833008,28.08047866821289
11426,flux,product,20,4,1024,noconstraints,1,1,0,25.0,28.29862403869629,26.538333892822266,24.96849822998047,27.17428398132324
11427,flux,product,20,4,1024,noconstraints,1,1,0,50.0,25.472393035888672,23.731834411621094,22.69106674194336,24.299659729003903
11428,flux,product,20,4,1024,noconstraints,1,1,0,75.0,20.14421844482422,19.10814094543457,19.218233108520508,19.083576202392575
11429,flux,product,20,4,1024,noconstraints,1,1,0,100.0,15.229999542236328,14.105579376220703,13.252666473388672,12.436359405517578
11430,flux,product,20,4,256,classic,0,0,0,1.0,48.028202056884766,48.06552505493164,48.081581115722656,48.11320877075195
11431,flux,product,20,4,256,classic,0,0,0,2.0,42.09882736206055,42.11380386352539,42.11216354370117,42.11934661865234
11432,flux,product,20,4,256,classic,0,0,0,5.0,34.18379211425781,34.151851654052734,34.14030838012695,34.14495086669922
11433,flux,product,20,4,256,classic,0,0,0,10.0,28.16963768005371,28.14106750488281,28.14521789550781,28.111534118652344
11434,flux,product,20,4,256,classic,0,0,0,15.0,24.605419158935547,24.61039352416992,24.62026023864746,24.616931915283203
11435,flux,product,20,4,256,classic,0,0,0,20.0,22.108518600463867,22.109922409057617,22.11573028564453,22.10408973693848
11436,flux,product,20,4,256,classic,0,0,0,25.0,20.172531127929688,20.179412841796875,20.15091133117676,20.17994499206543
11437,flux,product,20,4,256,classic,0,0,0,50.0,14.168903350830078,14.145240783691406,14.163166046142578,14.130924224853516
11438,flux,product,20,4,256,classic,0,0,0,75.0,10.683574676513672,10.623882293701172,10.63992691040039,10.626052856445312
11439,flux,product,20,4,256,classic,0,0,0,100.0,8.143062591552734,8.10830307006836,8.126380920410156,8.118942260742188
11440,flux,product,20,4,256,classic,0,1,0,1.0,48.04205322265625,48.15035629272461,48.1001205444336,48.12055206298828
11441,flux,product,20,4,256,classic,0,1,0,2.0,42.05963134765625,42.114837646484375,42.10693359375,42.10894012451172
11442,flux,product,20,4,256,classic,0,1,0,5.0,34.16746520996094,34.12431335449219,34.15665817260742,34.126976013183594
11443,flux,product,20,4,256,classic,0,1,0,10.0,28.147010803222656,28.10511779785156,28.140369415283203,28.132238388061523
11444,flux,product,20,4,256,classic,0,1,0,15.0,24.592016220092773,24.554452896118164,24.6035270690918,24.61621856689453
11445,flux,product,20,4,256,classic,0,1,0,20.0,22.10190963745117,22.1458740234375,22.10565948486328,22.108922958374023
11446,flux,product,20,4,256,classic,0,1,0,25.0,20.17090606689453,20.192068099975582,20.171802520751957,20.161884307861328
11447,flux,product,20,4,256,classic,0,1,0,50.0,14.144012451171877,14.14873504638672,14.13107681274414,14.15976333618164
11448,flux,product,20,4,256,classic,0,1,0,75.0,10.629539489746094,10.65265655517578,10.608699798583984,10.633834838867188
11449,flux,product,20,4,256,classic,0,1,0,100.0,8.113861083984375,8.141040802001953,8.115612030029297,8.124042510986328
11450,flux,product,20,4,256,classic,1,1,0,1.0,48.10695266723633,48.10325241088867,48.11812210083008,48.136600494384766
11451,flux,product,20,4,256,classic,1,1,0,2.0,42.09234237670898,42.1279525756836,42.09768295288086,42.11272430419922
11452,flux,product,20,4,256,classic,1,1,0,5.0,34.17109680175781,34.19202423095703,34.145263671875,34.134521484375
11453,flux,product,20,4,256,classic,1,1,0,10.0,28.15644645690918,28.15768051147461,28.138139724731445,28.130704879760746
11454,flux,product,20,4,256,classic,1,1,0,15.0,24.613142013549805,24.6254940032959,24.60786819458008,24.601810455322266
11455,flux,product,20,4,256,classic,1,1,0,20.0,22.090251922607425,22.114280700683597,22.10560607910156,22.104881286621094
11456,flux,product,20,4,256,classic,1,1,0,25.0,20.213626861572266,20.19950485229492,20.1878719329834,20.205957412719727
11457,flux,product,20,4,256,classic,1,1,0,50.0,14.121009826660156,14.134967803955078,14.173477172851562,14.156997680664062
11458,flux,product,20,4,256,classic,1,1,0,75.0,10.611042022705078,10.639568328857422,10.630584716796877,10.62470245361328
11459,flux,product,20,4,256,classic,1,1,0,100.0,8.153305053710938,8.098518371582031,8.137298583984375,8.119613647460938
11460,flux,product,20,4,256,noconstraints,0,0,0,1.0,-73.31369018554688,-76.92422485351562,-78.79559326171875,-79.1981201171875
11461,flux,product,20,4,256,noconstraints,0,0,0,2.0,-75.40971374511719,-77.84828186035156,-79.21952819824219,-79.21939086914062
11462,flux,product,20,4,256,noconstraints,0,0,0,5.0,-79.00190734863281,-79.09553527832031,-80.22496032714844,-81.18780517578125
11463,flux,product,20,4,256,noconstraints,0,0,0,10.0,-83.3638916015625,-82.18609619140625,-83.18255615234375,-83.77299499511719
11464,flux,product,20,4,256,noconstraints,0,0,0,15.0,-85.50164794921875,-85.44136047363281,-85.29362487792969,-86.15867614746094
11465,flux,product,20,4,256,noconstraints,0,0,0,20.0,-87.69027709960938,-87.140625,-87.08090209960938,-88.180908203125
11466,flux,product,20,4,256,noconstraints,0,0,0,25.0,-88.80484008789062,-89.50096130371094,-88.80903625488281,-89.15583801269531
11467,flux,product,20,4,256,noconstraints,0,0,0,50.0,-95.21173095703124,-95.08384704589844,-94.51976013183594,-95.30831909179688
11468,flux,product,20,4,256,noconstraints,0,0,0,75.0,-99.58206176757812,-99.92897033691406,-100.15570068359376,-98.912841796875
11469,flux,product,20,4,256,noconstraints,0,0,0,100.0,-101.0040283203125,-103.53529357910156,-103.17327880859376,-102.64265441894533
11470,flux,product,20,4,256,noconstraints,0,1,0,1.0,13.653118133544922,10.438255310058594,10.66811752319336,11.567005157470703
11471,flux,product,20,4,256,noconstraints,0,1,0,2.0,12.46221160888672,9.993034362792969,10.495372772216797,11.681854248046877
11472,flux,product,20,4,256,noconstraints,0,1,0,5.0,10.961677551269531,9.241313934326172,9.73212432861328,10.921886444091797
11473,flux,product,20,4,256,noconstraints,0,1,0,10.0,9.322025299072266,8.167465209960938,8.590564727783203,9.459606170654297
11474,flux,product,20,4,256,noconstraints,0,1,0,15.0,7.988452911376953,7.03631591796875,7.812213897705078,8.723674774169922
11475,flux,product,20,4,256,noconstraints,0,1,0,20.0,7.217529296875,6.269096374511719,6.601161956787109,7.249114990234375
11476,flux,product,20,4,256,noconstraints,0,1,0,25.0,5.706710815429688,5.979907989501953,5.4605560302734375,6.461929321289063
11477,flux,product,20,4,256,noconstraints,0,1,0,50.0,1.6427001953125,2.363170623779297,2.025211334228516,2.3348464965820312
11478,flux,product,20,4,256,noconstraints,0,1,0,75.0,-1.86395263671875,-0.82623291015625,-1.0507469177246094,-0.4090003967285156
11479,flux,product,20,4,256,noconstraints,0,1,0,100.0,-4.122219085693359,-3.4488601684570312,-2.3785171508789062,-2.9860191345214844
11480,flux,product,20,4,256,noconstraints,1,1,0,1.0,48.34226608276367,44.83333969116211,47.84658050537109,48.19594955444336
11481,flux,product,20,4,256,noconstraints,1,1,0,2.0,41.79003143310547,40.02243041992188,37.35129928588867,40.32247543334961
11482,flux,product,20,4,256,noconstraints,1,1,0,5.0,36.11854553222656,34.91339492797852,33.63344192504883,35.46169662475586
11483,flux,product,20,4,256,noconstraints,1,1,0,10.0,32.33116149902344,30.761138916015625,28.85865974426269,31.41272735595703
11484,flux,product,20,4,256,noconstraints,1,1,0,15.0,30.476459503173828,28.818267822265625,26.86038398742676,29.448087692260746
11485,flux,product,20,4,256,noconstraints,1,1,0,20.0,28.188709259033203,27.237260818481445,25.99342155456543,27.51625061035156
11486,flux,product,20,4,256,noconstraints,1,1,0,25.0,28.1001033782959,26.40177154541016,24.783334732055664,27.32381629943848
11487,flux,product,20,4,256,noconstraints,1,1,0,50.0,25.39012718200684,23.67637062072754,22.704853057861328,24.53972816467285
11488,flux,product,20,4,256,noconstraints,1,1,0,75.0,23.803133010864254,22.143957138061523,21.60316276550293,22.453445434570312
11489,flux,product,20,4,256,noconstraints,1,1,0,100.0,20.962202072143555,8.123382568359375,8.195724487304688,-0.5106544494628906
11490,flux,product,20,5,1024,classic,0,0,0,1.0,48.11493682861328,48.13339614868164,48.13640213012695,48.11801528930664
11491,flux,product,20,5,1024,classic,0,0,0,2.0,42.113525390625,42.09779357910156,42.09627532958984,42.127532958984375
11492,flux,product,20,5,1024,classic,0,0,0,5.0,34.14196014404297,34.16658401489258,34.16870880126953,34.136531829833984
11493,flux,product,20,5,1024,classic,0,0,0,10.0,28.128517150878903,28.106273651123047,28.11039924621582,28.14874839782715
11494,flux,product,20,5,1024,classic,0,0,0,15.0,24.63414764404297,24.62602806091309,24.59003257751465,24.597618103027344
11495,flux,product,20,5,1024,classic,0,0,0,20.0,22.12531089782715,22.10304069519043,22.11265754699707,22.106996536254883
11496,flux,product,20,5,1024,classic,0,0,0,25.0,20.16774559020996,20.175853729248047,20.169490814208984,20.1838436126709
11497,flux,product,20,5,1024,classic,0,0,0,50.0,14.14984893798828,14.11297607421875,14.159671783447266,14.145374298095703
11498,flux,product,20,5,1024,classic,0,0,0,75.0,10.580631256103516,10.577739715576172,10.627838134765623,10.60993194580078
11499,flux,product,20,5,1024,classic,0,0,0,100.0,8.139957427978516,8.160652160644531,8.135383605957031,8.143272399902344
11500,flux,product,20,5,1024,classic,0,1,0,1.0,48.07033157348633,48.12123489379883,48.12980651855469,48.113075256347656
11501,flux,product,20,5,1024,classic,0,1,0,2.0,42.13637161254883,42.03374481201172,42.10099792480469,42.10793685913086
11502,flux,product,20,5,1024,classic,0,1,0,5.0,34.13357162475586,34.14933395385742,34.154541015625,34.15351104736328
11503,flux,product,20,5,1024,classic,0,1,0,10.0,28.150146484375,28.16529083251953,28.130176544189453,28.12353515625
11504,flux,product,20,5,1024,classic,0,1,0,15.0,24.63808250427246,24.59990692138672,24.61606216430664,24.59700584411621
11505,flux,product,20,5,1024,classic,0,1,0,20.0,22.140974044799805,22.1086368560791,22.1245059967041,22.079837799072266
11506,flux,product,20,5,1024,classic,0,1,0,25.0,20.17252540588379,20.191125869750977,20.182859420776367,20.170860290527344
11507,flux,product,20,5,1024,classic,0,1,0,50.0,14.13595199584961,14.167694091796877,14.161544799804688,14.164146423339844
11508,flux,product,20,5,1024,classic,0,1,0,75.0,10.655838012695312,10.627838134765623,10.63617706298828,10.623516082763672
11509,flux,product,20,5,1024,classic,0,1,0,100.0,8.119712829589844,8.169200897216797,8.110721588134766,8.093910217285156
11510,flux,product,20,5,1024,classic,1,0,0,1.0,48.11427307128906,48.101375579833984,48.11207962036133,48.14720153808594
11511,flux,product,20,5,1024,classic,1,0,0,2.0,42.11559677124024,42.126747131347656,42.12261199951172,42.11099243164063
11512,flux,product,20,5,1024,classic,1,0,0,5.0,34.124141693115234,34.19257354736328,34.15678024291992,34.16376495361328
11513,flux,product,20,5,1024,classic,1,0,0,10.0,28.12352180480957,28.14731216430664,28.14520072937012,28.13243103027344
11514,flux,product,20,5,1024,classic,1,0,0,15.0,24.5908317565918,24.632457733154297,24.619632720947266,24.62114906311035
11515,flux,product,20,5,1024,classic,1,0,0,20.0,22.063129425048828,22.10268783569336,22.13003921508789,22.13942527770996
11516,flux,product,20,5,1024,classic,1,0,0,25.0,20.171506881713867,20.20518684387207,20.16880416870117,20.18627548217773
11517,flux,product,20,5,1024,classic,1,0,0,50.0,14.157073974609377,14.168346405029297,14.154132843017578,14.156463623046877
11518,flux,product,20,5,1024,classic,1,0,0,75.0,10.66796875,10.610252380371094,10.634315490722656,10.620750427246094
11519,flux,product,20,5,1024,classic,1,0,0,100.0,8.161365509033203,8.141841888427734,8.11471939086914,8.124874114990234
11520,flux,product,20,5,1024,classic,1,1,0,1.0,48.122684478759766,48.14059448242188,48.13700866699219,48.118408203125
11521,flux,product,20,5,1024,classic,1,1,0,2.0,42.1048698425293,42.07599258422852,42.11040878295898,42.106842041015625
11522,flux,product,20,5,1024,classic,1,1,0,5.0,34.15956115722656,34.14979553222656,34.14891815185547,34.15100860595703
11523,flux,product,20,5,1024,classic,1,1,0,10.0,28.168624877929688,28.13560676574707,28.119895935058597,28.12732315063477
11524,flux,product,20,5,1024,classic,1,1,0,15.0,24.594635009765625,24.57671546936035,24.6145133972168,24.6202335357666
11525,flux,product,20,5,1024,classic,1,1,0,20.0,22.070274353027344,22.157442092895508,22.119497299194336,22.11073112487793
11526,flux,product,20,5,1024,classic,1,1,0,25.0,20.171911239624023,20.163551330566406,20.16296768188477,20.191974639892575
11527,flux,product,20,5,1024,classic,1,1,0,50.0,14.103553771972656,14.098426818847656,14.163551330566406,14.16530990600586
11528,flux,product,20,5,1024,classic,1,1,0,75.0,10.67287826538086,10.615764617919922,10.620494842529297,10.635330200195312
11529,flux,product,20,5,1024,classic,1,1,0,100.0,8.129928588867188,8.107017517089844,8.13528060913086,8.146804809570312
11530,flux,product,20,5,1024,noconstraints,0,1,0,1.0,30.292213439941406,26.046998977661133,24.49860000610352,27.838754653930664
11531,flux,product,20,5,1024,noconstraints,0,1,0,2.0,30.27956771850586,25.663185119628903,24.49835586547852,27.806264877319336
11532,flux,product,20,5,1024,noconstraints,0,1,0,5.0,30.221662521362305,24.03116798400879,24.48373031616211,27.80440902709961
11533,flux,product,20,5,1024,noconstraints,0,1,0,10.0,29.99595260620117,25.67007827758789,24.42137336730957,27.5760440826416
11534,flux,product,20,5,1024,noconstraints,0,1,0,15.0,29.639389038085938,22.48584747314453,24.31435775756836,26.68593978881836
11535,flux,product,20,5,1024,noconstraints,0,1,0,20.0,29.08011245727539,24.851511001586918,24.170228958129883,25.34263801574707
11536,flux,product,20,5,1024,noconstraints,0,1,0,25.0,28.541486740112305,24.287158966064453,24.002519607543945,26.08269691467285
11537,flux,product,20,5,1024,noconstraints,0,1,0,50.0,25.014787673950195,21.74616813659668,22.028461456298828,16.035282135009766
11538,flux,product,20,5,1024,noconstraints,0,1,0,75.0,22.795764923095703,16.169288635253906,16.22216033935547,13.471275329589844
11539,flux,product,20,5,1024,noconstraints,0,1,0,100.0,19.332773208618164,10.93767547607422,10.724254608154297,8.361331939697266
11540,flux,product,20,5,1024,noconstraints,1,1,0,1.0,48.194149017333984,48.1423454284668,48.12740707397461,48.18193817138672
11541,flux,product,20,5,1024,noconstraints,1,1,0,2.0,42.64826583862305,41.77569961547852,40.978118896484375,42.14153289794922
11542,flux,product,20,5,1024,noconstraints,1,1,0,5.0,36.08340835571289,35.15031433105469,33.96635437011719,35.47126007080078
11543,flux,product,20,5,1024,noconstraints,1,1,0,10.0,32.739723205566406,30.84950828552246,29.27705383300781,31.37618637084961
11544,flux,product,20,5,1024,noconstraints,1,1,0,15.0,30.335786819458008,28.82270622253418,27.093435287475582,29.46189308166504
11545,flux,product,20,5,1024,noconstraints,1,1,0,20.0,28.79051399230957,27.403032302856445,26.012874603271484,27.76824378967285
11546,flux,product,20,5,1024,noconstraints,1,1,0,25.0,28.66983413696289,26.443090438842773,24.672252655029297,27.2834529876709
11547,flux,product,20,5,1024,noconstraints,1,1,0,50.0,25.488317489624023,23.72411155700684,22.72734260559082,24.690269470214844
11548,flux,product,20,5,1024,noconstraints,1,1,0,75.0,21.77254867553711,21.334627151489254,20.733755111694336,21.484825134277344
11549,flux,product,20,5,1024,noconstraints,1,1,0,100.0,19.99761199951172,19.35258674621582,19.04294776916504,18.965425491333008
11550,flux,product,20,5,256,classic,0,0,0,1.0,48.09701156616211,48.12370681762695,48.1191520690918,48.12438583374024
11551,flux,product,20,5,256,classic,0,0,0,2.0,42.11581039428711,42.12553787231445,42.13095474243164,42.1245346069336
11552,flux,product,20,5,256,classic,0,0,0,5.0,34.117645263671875,34.12252426147461,34.1591682434082,34.1527099609375
11553,flux,product,20,5,256,classic,0,0,0,10.0,28.11797142028809,28.127826690673828,28.126392364501957,28.151445388793945
11554,flux,product,20,5,256,classic,0,0,0,15.0,24.59950065612793,24.589998245239254,24.603317260742188,24.59958839416504
11555,flux,product,20,5,256,classic,0,0,0,20.0,22.088253021240234,22.129863739013672,22.12901306152344,22.11808204650879
11556,flux,product,20,5,256,classic,0,0,0,25.0,20.172822952270508,20.19923973083496,20.158985137939453,20.200090408325195
11557,flux,product,20,5,256,classic,0,0,0,50.0,14.12860107421875,14.16680145263672,14.143684387207031,14.138626098632812
11558,flux,product,20,5,256,classic,0,0,0,75.0,10.617610931396484,10.645713806152344,10.628372192382812,10.64340591430664
11559,flux,product,20,5,256,classic,0,0,0,100.0,8.104511260986328,8.128837585449219,8.134086608886719,8.124549865722656
11560,flux,product,20,5,256,classic,0,1,0,1.0,47.99202346801758,48.117435455322266,48.09286117553711,48.1135139465332
11561,flux,product,20,5,256,classic,0,1,0,2.0,42.0837516784668,42.10375595092773,42.080810546875,42.09674835205078
11562,flux,product,20,5,256,classic,0,1,0,5.0,34.16107940673828,34.12651824951172,34.15032958984375,34.16573715209961
11563,flux,product,20,5,256,classic,0,1,0,10.0,28.115177154541016,28.11930084228516,28.136253356933597,28.143291473388672
11564,flux,product,20,5,256,classic,0,1,0,15.0,24.57806968688965,24.56959342956543,24.61674690246582,24.616870880126957
11565,flux,product,20,5,256,classic,0,1,0,20.0,22.14435768127441,22.09657859802246,22.097713470458984,22.1167106628418
11566,flux,product,20,5,256,classic,0,1,0,25.0,20.246368408203125,20.204086303710938,20.15264892578125,20.17335700988769
11567,flux,product,20,5,256,classic,0,1,0,50.0,14.163406372070312,14.13613510131836,14.139694213867188,14.13864517211914
11568,flux,product,20,5,256,classic,0,1,0,75.0,10.604007720947266,10.59512710571289,10.62883758544922,10.614810943603516
11569,flux,product,20,5,256,classic,0,1,0,100.0,8.132278442382812,8.152862548828125,8.09792709350586,8.123287200927734
11570,flux,product,20,5,256,classic,1,1,0,1.0,48.13239669799805,48.17930603027344,48.14690017700195,48.128509521484375
11571,flux,product,20,5,256,classic,1,1,0,2.0,42.11069869995117,42.13756942749024,42.12279891967773,42.12163543701172
11572,flux,product,20,5,256,classic,1,1,0,5.0,34.15950393676758,34.13951110839844,34.1517448425293,34.16069793701172
11573,flux,product,20,5,256,classic,1,1,0,10.0,28.10225486755371,28.16582489013672,28.152692794799805,28.13658905029297
11574,flux,product,20,5,256,classic,1,1,0,15.0,24.585935592651367,24.60302352905273,24.59757423400879,24.600317001342773
11575,flux,product,20,5,256,classic,1,1,0,20.0,22.13137435913086,22.087596893310547,22.10511779785156,22.131391525268555
11576,flux,product,20,5,256,classic,1,1,0,25.0,20.127674102783203,20.137489318847656,20.181812286376957,20.170408248901367
11577,flux,product,20,5,256,classic,1,1,0,50.0,14.153938293457031,14.159053802490234,14.158111572265623,14.14743423461914
11578,flux,product,20,5,256,classic,1,1,0,75.0,10.658710479736328,10.627933502197266,10.641162872314451,10.62810516357422
11579,flux,product,20,5,256,classic,1,1,0,100.0,8.15374755859375,8.150924682617188,8.11734390258789,8.143157958984375
11580,flux,product,20,5,256,noconstraints,0,1,0,1.0,-95.6181640625,-94.08004760742188,-82.31187438964844,-65.53787231445312
11581,flux,product,20,5,256,noconstraints,0,1,0,2.0,-96.33860778808594,-96.5953369140625,-83.3748779296875,-66.92799377441406
11582,flux,product,20,5,256,noconstraints,0,1,0,5.0,-103.87814331054688,-96.48818969726562,-82.5701904296875,-70.27560424804688
11583,flux,product,20,5,256,noconstraints,0,1,0,10.0,-101.0091552734375,-97.33164978027344,-86.15118408203125,-81.81593322753906
11584,flux,product,20,5,256,noconstraints,0,1,0,15.0,-97.1619873046875,-93.81974792480467,-82.12969970703125,-86.71614074707031
11585,flux,product,20,5,256,noconstraints,0,1,0,20.0,-104.4149932861328,-93.38038635253906,-75.58612060546875,-83.53211975097656
11586,flux,product,20,5,256,noconstraints,0,1,0,25.0,-102.95404052734376,-99.11630249023438,-80.20970153808594,-81.00263977050781
11587,flux,product,20,5,256,noconstraints,0,1,0,50.0,-96.19325256347656,-105.01678466796876,-103.6166534423828,-104.91690063476562
11588,flux,product,20,5,256,noconstraints,0,1,0,75.0,-125.81314086914062,-145.13038635253906,-151.07237243652344,-141.840576171875
11589,flux,product,20,5,256,noconstraints,0,1,0,100.0,-166.21121215820312,-167.0802764892578,-176.90269470214844,-175.94032287597656
11590,flux,product,20,5,256,noconstraints,1,1,0,1.0,48.272220611572266,48.15631866455078,48.12985610961914,48.18973159790039
11591,flux,product,20,5,256,noconstraints,1,1,0,2.0,40.70294952392578,37.17264175415039,33.19831466674805,36.4124641418457
11592,flux,product,20,5,256,noconstraints,1,1,0,5.0,36.39229202270508,35.06039810180664,33.335693359375,35.33611297607422
11593,flux,product,20,5,256,noconstraints,1,1,0,10.0,32.72336196899414,30.84853172302246,29.361507415771484,31.426353454589844
11594,flux,product,20,5,256,noconstraints,1,1,0,15.0,30.41734504699707,28.75739860534668,27.215843200683597,29.33226203918457
11595,flux,product,20,5,256,noconstraints,1,1,0,20.0,28.042999267578125,27.29621696472168,26.049636840820312,27.36994171142578
11596,flux,product,20,5,256,noconstraints,1,1,0,25.0,28.265668869018555,26.455989837646484,24.985889434814453,27.25443458557129
11597,flux,product,20,5,256,noconstraints,1,1,0,50.0,24.73108291625977,23.63671493530273,22.48585319519043,23.82221221923828
11598,flux,product,20,5,256,noconstraints,1,1,0,75.0,22.501956939697266,21.625734329223636,20.854034423828125,21.561403274536133
11599,flux,product,20,5,256,noconstraints,1,1,0,100.0,15.527393341064451,16.630704879760742,16.298738479614258,16.119457244873047
11600,flux,product,20,6,1024,classic,0,0,0,1.0,48.13836669921875,48.05524444580078,48.11238098144531,48.11924362182617
11601,flux,product,20,6,1024,classic,0,0,0,2.0,42.062461853027344,42.10264205932617,42.114479064941406,42.10504913330078
11602,flux,product,20,6,1024,classic,0,0,0,5.0,34.15336608886719,34.15670394897461,34.142730712890625,34.16610336303711
11603,flux,product,20,6,1024,classic,0,0,0,10.0,28.14502716064453,28.147789001464844,28.12257194519043,28.11361694335937
11604,flux,product,20,6,1024,classic,0,0,0,15.0,24.57779312133789,24.60727310180664,24.607866287231445,24.610864639282227
11605,flux,product,20,6,1024,classic,0,0,0,20.0,22.07887458801269,22.1023006439209,22.108217239379883,22.096099853515625
